dates,ID,content,rt,like
2023년 6월 30일,Aaron Levie@levie,So far this week an AI startup raised a $1.3B round of funding and another got acquired for $1.3B.  There hasn’t been a tech cycle like this in history.,27,293
2023년 6월 29일,Aaron Levie@levie,"In talking with well over a hundred CIOs in the past few months, nearly every company is focused on using AI to accelerate, not replace jobs. The view is there’s more work to be done than time, and efficiency gains mean getting more done, not just the same at a lower cost.",86,427
2023년 6월 27일,Aaron Levie@levie,A 60 person AI startup founded 2 years ago was just acquired for $1.3 billion. This is not a drill.,139,1.6천
2023년 6월 27일,Aaron Levie@levie,Instagram style acquisitions now going down in AI. This is a big deal for startups.,28,304
2023년 6월 23일,Aaron Levie@levie,Winner gets to choose how long we stop AI progress for,34,257
2023년 6월 22일,Aaron Levie@levie,The tech industry has reached its obvious logical conclusion,101,1.1천
2023년 6월 16일,Aaron Levie@levie,This is really getting ridiculous,230,1.6천
2023년 5월 18일,Aaron Levie@levie,"Using AI to summarize 30,000 words from the most recent Artificial Intelligence hearing in Congress.",7,56
2023년 5월 16일,Aaron Levie@levie,The rate of change happening in AI is unlike any other tech trend we’ve seen. In the 90s we had to wait for everyone to get on the web. In the 2000s we had to wait for everyone to get smartphones. Now any progress spreads instantly to all users and developers.,80,441
2023년 5월 13일,Aaron Levie@levie,This is where AI starts to get crazy. You can open up a document and ask it any question in a totally different language.,20,104
2023년 5월 12일,Aaron Levie@levie,"This is where AI starts to get crazy. With Box AI, you can open up a document and ask it questions in a totally different language. Here you can ask a document in Japanese questions in English.",37,277
2023년 5월 12일,Aaron Levie@levie,"The amazing thing about the speed of AI progress right now is if something wasn’t technically or economically possible to solve a month ago, there’s a very reasonable chance that it is today.",24,89
2023년 5월 11일,Aaron Levie@levie,"You can use Box AI to ask questions inside of 250 page documents, like the Roswell incident report.",9,73
2023년 5월 11일,Aaron Levie@levie,"An insane amount of time is wasted in work because we can’t find what we need, we’re blocked to do the next task, or there’s a specific expert unavailable. AI can synthesize data beyond a human’s ability to let us move faster and do the more important stuff.",24,170
2023년 5월 11일,Aaron Levie@levie,"You can use Box AI to ask questions of long legal documents, like the George Santos indictment.",12,102
2023년 5월 10일,Aaron Levie@levie,"The power of AI in the enterprise is not just answering factual questions, but also getting instant expertise on any topic, like reviewing contracts, improving a budget, or refining marketing materials.",11,74
2023년 5월 9일,Aaron Levie@levie,Right when you think you’ve figured out all the ceo best practices now you have to learn jiu jitsu also?,20,319
2023년 5월 7일,Aaron Levie@levie,"With Box AI, any content instantly becomes a knowledge base. From sales materials to contracts, and product info to HR docs.",20,159
2023년 5월 6일,Aaron Levie@levie,"You can now use AI to synthesize information that's hundreds of pages long, like Warren Buffett's letters.",22,254
2023년 5월 5일,Aaron Levie@levie,"With AI we can now pull out critical data from any content like an invoice, contract, or resume. You can then automate any kind of workflow based on the data, run reports, and more.",15,172
2023년 3월 8일,Aaron Levie@levie,No matter the topic Ballmer is never not hyping up a room of developers.,18,419
2023년 3월 6일,Aaron Levie@levie,"ChatGPT, imagined 80 years ago",20,120
2023년 3월 1일,Aaron Levie@levie,All those SF is back tweets absolutely destroyed our weather. Hope you’re all happy.,19,275
2023년 2월 18일,Aaron Levie@levie,Building a startup,131,1.3천
2023년 2월 17일,Aaron Levie@levie,"By harnessing the power of AI, in the future you’ll be able to have existential conversations about the meaning of life with your CRM system and HR tool.",37,413
2023년 2월 15일,Aaron Levie@levie,Humans are undefeated,29,355
2023년 2월 13일,Aaron Levie@levie,"Most knowledge workers spend a meaningful portion of time working on relatively un-differentiated tasks, which AI has the opportunity to accelerate or eliminate. We’re embarking on an era of an AI-First Enterprise, which would change much of how we work.",37,260
2023년 2월 12일,Aaron Levie@levie,"Thus far, this is an extremely haphazard alien invasion",57,619
2023년 2월 11일,Aaron Levie@levie,For two decades we’ve all worked hard to teach our parents to not type in a question into a search engine. Now they’re having the last laugh.,108,1.2천
2023년 2월 10일,Aaron Levie@levie,Somewhere out there the founders of Ask Jeeves are saying we told you so,203,2.6천
2023년 2월 9일,Aaron Levie@levie,AI for interface design. This is getting wild.,775,5.1천
2023년 2월 9일,Aaron Levie@levie,OpenAI was just like “hope you are cool redoing your entire 2023 plan in February” to every business in the world.,501,4.2천
2023년 2월 8일,Aaron Levie@levie,"The one guarantee in tech is there will be a day that a platform shift comes, and the entire industry has to reorient or die. We now have one of those shifts and no position can be taken for granted.",93,830
2023년 2월 8일,Aaron Levie@levie,"We’re now officially in the era of AI-first software. Mobile transformed our apps, cloud transformed our hardware, AI transforms our information.",137,829
2023년 2월 7일,Aaron Levie@levie,Incredible to think that a chat interface for AI casually released in November has led to the pivot of the world’s largest tech companies within a quarter. What an exciting time to be in tech.,380,3.1천
2023년 2월 5일,Aaron Levie@levie,The robots are coming for our homework,54,272
2023년 2월 2일,Aaron Levie@levie,Zuck ended the recession,91,2천
2022년 12월 30일,Aaron Levie@levie,,23,182
2022년 12월 30일,Aaron Levie@levie,"AI is disruptive in enterprise software because for decades innovation has been making people more efficient in how they *already* work. AI can fundamentally change the nature of the underlying work itself, which creates incredible new opportunities.",51,350
2022년 12월 30일,Aaron Levie@levie,The Governor of the Reserve Bank of India is a boss.,369,3천
2022년 12월 29일,Aaron Levie@levie,"As a general rule, you want to keep your business model as simple as possible. Complexity not only ultimately confuses customers which slows growth down, but it eventually confuses your own strategy over time.",73,813
2022년 12월 28일,Aaron Levie@levie,It turns out the lesson that was re-learned in the last few years is that the biggest cheat code in startups is to find out there’s actually no cheat code. No shortcuts. Just build relentlessly and don’t get over your skis. That’s the lesson for 2023.,171,1.3천
2022년 12월 28일,Aaron Levie@levie,The natural instinct with AI is to look at the current things that get more efficient. But the bigger impact is the ability to bring those more efficient solutions to markets that previously couldn’t afford a solution before. That’s the breakthrough opportunity.,34,263
2022년 12월 27일,Aaron Levie@levie,"The latest AI wave is the first time we’ve seen a real “innovator’s dilemma” moment in 15 years. Incumbents get to grapple with technology that may not be ready for all uses, while startups can begin where the tech is “good enough” and iterate over time. The race is on.",198,1.5천
2022년 12월 27일,Aaron Levie@levie,Did sbf literally write this article,54,851
2022년 12월 23일,Aaron Levie@levie,Need a Business Insider article on “How this 30 year old saved up $250 million to post bail”,295,3.9천
2022년 12월 20일,Aaron Levie@levie,Paid subscriptions for Twitter just isn’t a compelling model and is likely a distraction. Almost any good feature you put behind a paywall for a few million people would be better off in the hands of hundreds of millions of users to drive better engagement.,73,925
2022년 12월 19일,Aaron Levie@levie,"Running Twitter doesn’t have to be this hard. It seems like the debt payments stacked up, causing a bunch of negative downstream policy and product decisions. Focus on building a great product for the masses, not for paid subs. And accept that the business model is advertising.",141,1.5천
2022년 12월 19일,Aaron Levie@levie,Twitter go home you’re drunk,289,2.1천
2022년 12월 19일,Aaron Levie@levie,Congrats to Argentina and France for probably the best match of our lifetimes?,20,603
2022년 12월 19일,Aaron Levie@levie,This is just sad  https://x.com/Support/status/Support/status/1604531265419591681…,542,9.7천
2022년 12월 19일,Aaron Levie@levie,Well that was crazy!,6,147
2022년 12월 16일,Aaron Levie@levie,Twitter cannot be the main story on Twitter every single day .,761,7.8천
2022년 12월 16일,Aaron Levie@levie,Time to ban all technology,221,1.5천
2022년 12월 12일,Aaron Levie@levie,"We’re entering an era of AI-first software, which has the potential to create supercycle of opportunity and disruption in software not seen since mobile and cloud. This will be fun.",269,1.7천
2022년 12월 11일,Aaron Levie@levie,"ChatGPT will likely play out exactly as innovator’s dilemma suggests. To an expert in any given field, it has worse answers. But most people don’t have access to experts for everything, so it actually is a productivity boost to everyone else.",500,4천
2022년 12월 9일,Aaron Levie@levie,The reason why ChatGPT is so exciting is it’s the exact right form factor for demonstrating how AI could become a useful assistant for nearly every type of work. We’ve gone from theoretical to practical overnight.,201,1.2천
2022년 12월 9일,Aaron Levie@levie,RIP inboxes,389,3.7천
2022년 11월 22일,Aaron Levie@levie,What in the what,14,289
2022년 11월 21일,Aaron Levie@levie,"What if Bob Iger shows up and is like, ok everyone’s working here till 1AM.",89,1.8천
2022년 11월 20일,Aaron Levie@levie,Aren’t there still more mail-in Twitter votes we can be counting though?,48,1천
2022년 11월 18일,Aaron Levie@levie,"Ok new plan: we just create a shared google doc and all write our tweets there in order, but everyone has to agree to keep to under 240 char.",192,2.5천
2022년 11월 18일,Aaron Levie@levie,An entire generation finds out why ERP systems exist.,66,553
2022년 11월 17일,Aaron Levie@levie,"Build real products that help people’s lives, instead of enabling and encouraging get rich quick schemes. Focus on long-term sustainable business models that generate revenue from real customers, and eventually generate cash flow. It’s that simple.",248,1.6천
2022년 11월 13일,Aaron Levie@levie,"Siri, please explain the stock market to mark",23,615
2022년 11월 13일,Aaron Levie@levie,"The lesson for the tech industry in the FTX saga should not be that people were “duped”. There was a company operating out of the Bahamas, running Super Bowl commercials, with like 12 engineers, that allows people to day trade fake things. It was all there.",456,3.8천
2022년 11월 11일,Aaron Levie@levie,"What if, and I’m just spitballing here, the issue with FTX was the normalization of trading fake assets that anyone can invent out of thin air with no regulation and that have no underlying value. Nope, can’t be it.",1.2천,9.5천
2022년 11월 11일,Aaron Levie@levie,"Listen, all we have to do now is not borrow $10,000,000,000 in client funds to day trade fake securities backed by nothing, and we’re back in business!",57,647
2022년 11월 10일,Aaron Levie@levie,Have they pinged Sequoia?,10,179
2022년 11월 9일,Aaron Levie@levie,"Every time something explodes in crypto, I’m like “there’s no way it was actually structured as dumb as it sounds”. And always it’s worse.",209,2천
2022년 11월 9일,Aaron Levie@levie, ,1,44
2022년 11월 7일,Aaron Levie@levie,"It’s important to remember that for every product you love, there was a passionate group of people that spent an excruciating amount of time debating every single detail to get it right. This is hard and rare, which is why you don’t love most products.",136,837
2022년 11월 6일,Aaron Levie@levie,"Clock speed is one of the biggest factors you can optimize as a company. The speed at which you ship, get feedback, iterate, and ship again is your most sustainable competitive advantage.",411,2.3천
2022년 11월 6일,Aaron Levie@levie,"Tech gets rewarded with higher valuations because of the attractive margins of software business models. For too long, investors have been fine with not worrying about how those margins will be achieved. Those days are over, and your startup should be ready.",91,777
2022년 11월 3일,Aaron Levie@levie,"Tech is going through an important phase of getting more efficient. Companies can’t burn cash forever, and irrational spending hurts the entire sector as it inflates costs unsustainably. This is a healthy shift.",92,740
2022년 11월 2일,Aaron Levie@levie,"If Twitter just charged you $8 every time you tweet a business model idea about Twitter, they’d be more profitable than Apple.",51,695
2022년 11월 2일,Aaron Levie@levie,One thing they don’t teach you in business school is that product pricing is often determined through live negotiations with Stephen King.,1.4천,1.4만
2022년 10월 30일,Aaron Levie@levie,The kids like offices!,96,580
2022년 10월 30일,Aaron Levie@levie,"When will the “average” person wear some mixed reality/AR technology (goggles, glasses, lenses) for at least ~2 hours per day:",5,29
2022년 10월 1일,Aaron Levie@levie,May all your funding rounds go like this.,61,731
2022년 9월 30일,Aaron Levie@levie,"Box Sign now has included, unlimited esignatures in all of our business plans ",10,285
2022년 9월 28일,Aaron Levie@levie,"Due to sci-fi, the fear is that AI replaces entire jobs. But history suggests that tech improvements are more likely to bring efficiency to specific tasks, thus growing markets otherwise constrained by talent, and opening up opportunity for far more participants.",77,643
2022년 9월 27일,Aaron Levie@levie,No sport is as dramatic as chess,10,165
2022년 9월 26일,Aaron Levie@levie,"Returning to the office has made me realize how much I enjoy the sound of ambient typing in the background while working. And yes, I need therapy.",5,326
2022년 9월 26일,Aaron Levie@levie,Silicon Valley is back! https://t.co/3WrB5R8UFK,59,894
2022년 9월 17일,Aaron Levie@levie,"The power of the cloud is to reinvent how software works, not just deliver the same apps more efficiently. Tools like Figma represent what the future of all software will look like: collaborative, multi-player, and built natively for the web.",55,604
2022년 9월 16일,Aaron Levie@levie,The internet is allowed to only have 12 minutes of good news apparently.,13,229
2022년 9월 15일,Aaron Levie@levie,"Figma is now $20B proof that if people say “that market has already been solved”, then they’re probably wrong.",591,3.9천
2022년 9월 15일,Aaron Levie@levie,Very strong move by Adobe. Congrats @zoink ,12,119
2022년 9월 15일,Aaron Levie@levie,"As a founder, 93% of your job is routing people who have great ideas to other people who need to know about those great ideas.",56,544
2022년 9월 10일,Aaron Levie@levie,"Going through the latest YC batch is a good reminder of how many unexplored areas of software there are. There’s still tons of opportunity across B2B, healthcare, fintech, manufacturing, retail, and many other categories.",57,708
2022년 9월 10일,Aaron Levie@levie,"The White House released a 58 page document on how to improve the economy, with only 3 paragraphs on immigration system. They really don’t get it.",20,162
2022년 9월 8일,Aaron Levie@levie,This is one of those innovations where the journey from “no way” to “oh wow” must’ve been pretty fun. https://x.com/benedictevans//benedictevans/status/1567577178384072705…,11,123
2022년 9월 4일,Aaron Levie@levie,Do *not* get in a fight with Zuck,1.5천,3.3천
2022년 9월 2일,Aaron Levie@levie,This is a scientific breakthrough https://x.com/X/status/15653/X/status/1565318587736285184…,11,192
2022년 8월 25일,Aaron Levie@levie,"Box Q2 results are out. With our Q3 guide of $250-$252M, excited to be guiding to a $1B revenue run-rate — go cloud!",11,273
2022년 8월 24일,Aaron Levie@levie,"I’ve become a person that will occasionally call someone before texting them first, and I’m horrified.",9,386
2022년 8월 23일,Aaron Levie@levie,What is going on with the captcha industry,18,232
2022년 7월 26일,Aaron Levie@levie,Work is fundamentally changing:,148,633
2022년 7월 25일,Aaron Levie@levie,From *1958*,29,219
2022년 7월 24일,Aaron Levie@levie,"Hard drives by 2024 will have ~400X more capacity than when we started Box. The possibilities enabled by the continued performance improvements in storage, processors, and networks are endless.",35,397
2022년 7월 24일,Aaron Levie@levie,This is why regulation exists,126,1.1천
2022년 7월 23일,Aaron Levie@levie,Can everyone just please start clicking the ads on Snapchat.,131,2.6천
2022년 7월 22일,Aaron Levie@levie,"In a world of hybrid work, how fast a company moves, how effectively it collaborates, how well it communicates and stays aligned, and how seamless its consumer experience is will become dependent on its technology choices. Massive opportunity ahead.",28,142
2022년 7월 19일,Aaron Levie@levie,"Complexity is always a killer of productivity. Every time we’ve *reduced* pricing and packaging options, we’ve grown faster; *standardized* on an internal process, we’ve moved faster; *simplified* our architecture, we’ve built faster.",204,1.2천
2022년 7월 16일,Aaron Levie@levie,There is a direct correlation between quality of life and how frequently your product’s design system can be re-used.,6,99
2022년 7월 13일,Aaron Levie@levie,"The fact that most of the software we use at work was designed before hybrid work was ubiquitous, spells immense opportunity. As work changes, so will the software we use, which will in turn change work again.",66,608
2022년 7월 12일,Aaron Levie@levie,The problem I wish Elizabeth Warren would solve is requiring hotels to all have the same lighting switch configuration. First 90 minutes of any trip is blown trying to figure this out.,164,5천
2022년 7월 12일,Aaron Levie@levie,"The default assumption of AI is that it eliminates certain jobs. But in fact, the best examples of AI can dramatically expand those jobs by making something once costly or extremely difficult much more accessible to the masses.",42,307
2022년 7월 11일,Aaron Levie@levie,"We’re still in the early innings of the consumerization of enterprise software. As hybrid work moves from being new to the being the norm, all enterprise software will have to continue to be reimagined as far simpler, real-time, collaborative, and intelligent.",120,814
2022년 7월 11일,Aaron Levie@levie,Brainstorming software ideas is never the hard part. Turning those ideas into working pixels on a screen that can scale to any number of users is where the journey really begins.,65,540
2022년 7월 9일,Aaron Levie@levie,We’re really never going to get the edit button now are we.,44,722
2022년 7월 9일,Aaron Levie@levie,So strange to use this app and not even know which shareholders it’s eventually going to benefit.,15,254
2022년 7월 8일,Aaron Levie@levie,Definitely what our country is struggling with right now.,52,1.3천
2022년 7월 7일,Aaron Levie@levie,"Universally the best ideas in software things that expand the size of a market. Find a problem that a large number of people or businesses have but only a smaller number currently solve, and build a cheaper or simpler solution for it.",41,326
2022년 7월 6일,Aaron Levie@levie,Why do we have to accept this?,104,752
2022년 7월 3일,Aaron Levie@levie,That’ll do the trick!,16,429
2022년 7월 2일,Aaron Levie@levie,The invention of the NFT is a honeypot for the most hilariously bad ideas in capitalism. What a gift of free comedy.,147,1.4천
2022년 6월 30일,Aaron Levie@levie,"In the heyday of “web 2.0” the apps that offered the most value for the least amount of work and cost to the user ended up winning. The ones that had the most elaborate business models and complexity didn’t. Keep that in mind, whatever you build.",60,434
