dates,ID,content,rt,like
2022-05-25,John Legere@JohnLegere,"Today at 12:30 PM, it's another episode of Lunch Box Thoughts with John! We're talking about all things Current Events. With everything happening across the US and globally, it's important to stay informed with the facts.  

Set your alarms and have your lunch ready at 12:30 PM.",5,26
2022-05-25,John Legere@JohnLegere,Join me in my Space!,5,17
2022-05-25,John Legere@JohnLegere,What do you think it’s like to drive the Google Maps car?,5,28
2022-05-26,John Legere@JohnLegere,"As a very wise young woman by the name of Amanda Gorman said in a poem, “What might we be if only we tried. What might we become if only we’d listen.”",11,78
2022-05-26,John Legere@JohnLegere,Anyone have a telescope I can borrow? This thing is huge!,2,41
2022-05-26,John Legere@JohnLegere,"Finalists for the Legere Legends Scholarship have been chosen! We had an outpouring of amazing applicants, and I am humbled to share the finalists are Olivia Plaia and Chelsea Jackson. Congratulations, I can’t wait to meet you both in NYC!",5,45
2022-06-04,John Legere@JohnLegere,"Great day for golf, according to “Drs orders to be on Greens” and now sunset before my birthday  ",5,116
2022-06-04,John Legere@JohnLegere,3D printing is changing the game when it comes to transplants and medical care!,11,58
2022-06-04,John Legere@JohnLegere,Has anyone else wondered why crypto logos all look so similar?,3,12
2022-06-04,John Legere@JohnLegere,Happy Birthday to me  … Thank you Christina for the great Reel showing the 25 versions of me over the years! It’s full of  and made my day!,7,127
2022-06-04,John Legere@JohnLegere,Every parent’s worst nightmare. This dad saved the day!,3,35
2022-06-05,John Legere@JohnLegere,Happy Birthday to me! …#HappyBirthdayToMe,15,452
2022-06-05,John Legere@JohnLegere,It’s a new week. Make sure you find joy in everything you do.,1,17
2022-06-05,John Legere@JohnLegere,Nextdoor vs Facebook Marketplace. Which one is your go-to?,3,16
2022-06-05,John Legere@JohnLegere,Great day for me and Daughter to do an #8Mile #DayAfterBirthDay Run … picture one is a pose near start and picture number 2 is 5 mins later.. #IGotDropped,5,113
2022-06-05,John Legere@JohnLegere,"Headaches are the worst. If aspirin doesn't do the trick, maybe one of these might? What's your headache remedy of choice?",3,34
2022-06-06,John Legere@JohnLegere,"Such a beautiful story, perfect to brighten up your Monday!",5,61
2022-06-06,John Legere@JohnLegere,"So simple, but so perfect. Which topping is your go-to?",3,19
2022-06-06,John Legere@JohnLegere,How many of these did you already know?,1,10
2022-06-14,John Legere@JohnLegere,"Really hoping these skies stay clear so I can get a look tonight. Did you catch a glimpse yet? 
https://cnn.com/2022/06/13/world/strawberry-full-moon-june-2022-scn/index.html…",10,78
2022-06-14,John Legere@JohnLegere,We can’t move forward as a country until we reckon with our past. Glad to see Charleston acknowledging its own history this way.,11,65
2022-06-14,John Legere@JohnLegere,This is how I watch @jimcramer @davidfaber and @carlquintanilla and @SquawkStreet when in #NYC ! #INeverMissIt,7,144
2022-06-15,John Legere@JohnLegere,"Today on Lunch Box Thoughts with John, we are talking about Current Events! Be ready to chat, discuss, and listen! Tune into Twitter Spaces today at 3:30 PM ET.",2,36
2022-06-15,John Legere@JohnLegere,Who runs the world…Alexa.,2,31
2022-06-15,John Legere@JohnLegere,A life skill that has just got a bit easier. Who else needs help with time management?,4,21
2022-06-15,John Legere@JohnLegere,Illuminating light strips on the back? Interesting. What do you think?,3,26
2022-06-16,John Legere@JohnLegere,"Wherever humans go, trash follows. Not the best note to leave for our galactic neighbors. ",12,54
2022-06-16,John Legere@JohnLegere,The definition of an American legend — @DollyParton has done it again!,13,125
2022-06-16,John Legere@JohnLegere,"Not Fauci too! Reminder that Covid-19 is still very much everywhere and evolving all the time.
https://abcnews.go.com/Health/dr-anthony-fauci-tests-positive-covid/story?id=85416368…",6,50
2022-06-17,John Legere@JohnLegere,"“I don’t see any clouds…I will just ignore them” … hey wait, that was my investment strategy in the market over last several months… that didn’t really work well for me… I better run for cover :))",1,50
2022-06-17,John Legere@JohnLegere,"This should be part of the curiculum in every state. Did you have financial education in your high school?
https://cnbc.com/2022/06/16/michigan-becomes-14th-state-to-mandate-personal-finance-education.html…",11,163
2022-06-17,John Legere@JohnLegere,This is the stuff of movies! ,11,44
2022-06-27,John Legere@JohnLegere,Friendly reminder to take care of yourself. What ways do you practice self-care?,4,44
2022-06-28,John Legere@JohnLegere,"This is heartbreaking. Yesterday, an Amtrak train derailed in Mississippi. Dozens injured, at least three lives lost. Praying for all those affected!
https://cnn.com/2022/06/27/us/missouri-amtrak-train-derailment/index.html…",1,43
2022-06-28,John Legere@JohnLegere,"Ever seen an upside-down American flag? They're popping up more and more since Friday's court ruling, signaling that we are in a state of distress. Many don’t consider this an effective protest. What do you think?",8,52
2022-06-28,John Legere@JohnLegere,"Instagram has been restricting certain hashtags when it comes to abortion resources. This seems concerning. Hashtags are a powerful discovery tool, why would these be limited?",14,65
2022-06-29,John Legere@JohnLegere,"You don’t want to miss today’s Lunch Box Thoughts! We’ll be spending time discussing current events with emphasis on the latest Supreme Court decision regarding Roe vs. Wade. Be ready to chat, discuss, and listen! Join me on Twitter Spaces today at 12PM ET.",1,18
2022-06-29,John Legere@JohnLegere,Set a reminder for my upcoming Space!,,11
2022-06-29,John Legere@JohnLegere,Join me in my Space!,2,15
2022-06-29,John Legere@JohnLegere,"AirBnB has officially banned parties in their rentals. Do you think we’ll see hotel parties on the rise again? Get ready, hotel, motel Holiday Inn!",13,65
2022-06-29,John Legere@JohnLegere,"Whether you like it or not, your Gmail may be updated soon. These platforms never stay the same for long! How do you feel about all these constant changes?",3,23
2022-06-30,John Legere@JohnLegere,"Positive news from The Supreme Court! Judge Ketanji Brown Jackson was sworn in as the 116th Supreme Court justice, making her the first Black woman to serve on the high court. Congrats, Judge Jackson! 
https://npr.org/2022/06/30/1108714345/ketanji-brown-jackson-supreme-court-oath-swearing-in…",8,144
2022-06-30,John Legere@JohnLegere,"The World's Biggest NFT Convention, NYC.NFT, took place this month. If you didn’t get to attend, check out this article. Are you interested in IRL crypto events?",1,16
2022-06-30,John Legere@JohnLegere,"June is ending, but that doesn’t mean Pride has to! How was your Pride Month?",4,24
