dates,ID,content,rt,like
2023-05-05,John Legere@JohnLegere,"Job growth last month was much better than many people thought it would be. A good sign for the economy and, hopefully, will comfort people as we move further into the 2nd quarter. 
https://cnbc.com/2023/05/05/jobs-report-april-2023-job-growth-totals-25300-in-april.html…",2,32
2023-05-05,John Legere@JohnLegere,"While we’ve seen what AI can do to the visual art world, we may start seeing what it can also do to the writing and film world. No wonder the writers are on strike. Would you see a movie written by AI? 
https://abovetheline.com/2023/05/04/ai-revolution-at-studios-disney-bob-iger-can-stop-it/…",,14
2023-05-05,John Legere@JohnLegere,"It’s a big day across the pond today as many people watch King Charle’s Coronation. Personally, I’ll be watching the Kentucky Derby. What about you?
https://cnn.com/uk/live-news/king-charles-iii-coronation-ckc-intl-gbr/…",1,53
2023-05-06,John Legere@JohnLegere,"Resting a bit this weekend and trying to heal this leg, but I missed #LBTwithJohn yesterday! What were your hot topics this week?",2,18
2023-05-06,John Legere@JohnLegere,"According to the CDC, we’re officially out of the global emergency of COVID. While many of us have been returning to normal for the past year or two, it’s nice to know we may really be leaving that chapter behind us.",4,71
2023-05-06,John Legere@JohnLegere,Glad to hear yesterday that Jamie Foxx is home and doing okay. It was scary there for a minute. Hope you feel better Jamie!,4,92
2023-05-13,John Legere@JohnLegere,Did you know that this month is mental health awareness month? One of my goals this year has been to take care of myself. What are your tips for me to take care of my mental health?,6,56
2023-05-13,John Legere@JohnLegere,"Wishing all of the wonderful moms a very happy, relaxing Mother’s Day!",11,90
2023-05-14,John Legere@JohnLegere,"Writers aren’t the only ones striking right now. Pilots are also hitting the picket line. What do you think of this development? 
https://abcnews.go.com/Health/wireStory/united-pilots-picket-airline-unions-press-higher-pay-99283718…",2,36
2023-05-14,John Legere@JohnLegere,"I get wanting attention on the internet, but this is too much.",2,34
2023-05-14,John Legere@JohnLegere,It’s Monday! What are you doing this week to push your business or career to the next level?,4,29
2023-05-15,John Legere@JohnLegere,"Experts expect this summer to be one of the busiest travel seasons. Are you planning to travel this summer? 
https://cnn.com/travel/article/aaa-memorial-day-travel-forecast-2023/index.html…",4,12
2023-05-15,John Legere@JohnLegere,"This is actually a really interesting idea. With the number of skyscrapers throughout New York, having even a percentage of them with this carbon capture tech could make an impact. Curious about the business opportunity here.",3,21
2023-05-16,John Legere@JohnLegere,"“Taco Tuesday” is everywhere, yet, a small taco restaurant still owns the trademark to the popular term. Should they make it free for everyone to use? 
https://cnn.com/2023/05/16/business/taco-tuesday-trademark-taco-bell/index.html…",9,50
2023-05-16,John Legere@JohnLegere,Want to sample delicious food from one of my personal favorite chefs? Chef Sal Scognamillo of @patsysitalrest fame is doing a Pop-Up Kitchen Takeover at Meadowlands Race Track on May 20 from 5:30-9 pm. Tickets are still available! I’ll see you there!,4,7
2023-05-16,John Legere@JohnLegere,"While remote work is definitely more convenient for workers and can improve efficiency in some cases, there’s no doubt that it’s causing a huge blow to corporate America. What do you think? Remote or in the office?",27,80
2023-05-17,John Legere@JohnLegere,I am thrilled to join the board of @OOFOS and bring my expertise to this amazing company. Proud to be part of their OOFamily!,7,61
2023-05-17,John Legere@JohnLegere,We’re halfway through the week! What has caught your interest the most this week?,4,9
2023-05-17,John Legere@JohnLegere,"It’s not often you see the head of a major new industry asking to be regulated, but the CEO of OpenAI asked Senators to be proactive in regulating AI for the future.",6,46
2023-05-17,John Legere@JohnLegere,"Join me TOMORROW as we discuss some of the latest hot topics from the past week. You can find me on Twitter Spaces tomorrow, May 19th, at 12 PM. What do you hope we talk about?",6,19
2023-05-18,John Legere@JohnLegere,"Believe it or not, DeSantis still hasn’t announced his presidential run. Let’s see if that changes next week. 
https://cnn.com/2023/05/18/politics/desantis-announcement/index.html…",3,16
2023-05-18,John Legere@JohnLegere,We’re in for some hot weather this summer with experts predicting record-breaking heat waves across the country. Are you ready for the heat?,4,26
2023-05-18,John Legere@JohnLegere,Who else is excited to chat this afternoon? Join me at 12 PM for Lunch Box Thoughts and be sure to share with your friends with the hashtag #LBTwithJohn,2,13
2023-05-19,John Legere@JohnLegere,"This moment is filled with so much joy, but is also incredibly heartbreaking. Happy that this man, John, can finally have a fitting tribute to his wife.",5,40
2023-05-27,John Legere@JohnLegere,Netflix’s new password-sharing policy might not just affect its viewers but the entire industry as well. Curious to see what will happen when the policy officially goes live.,7,42
2023-05-27,John Legere@JohnLegere,“There is nothing wrong with America that cannot be cured with what is right in America.” - Bill Clinton #SundayMotivation,8,101
2023-05-28,John Legere@JohnLegere,Now that’s a way to possibly secure your future. Love seeing the entrepreneurial spirit in the next generation.,9,76
2023-05-28,John Legere@JohnLegere,So this is why they keep repeating the safety instructions!,7,49
2023-05-28,John Legere@JohnLegere,Thank you to all those who have made the ultimate sacrifice to protect our country and freedom. I hope everyone has a wonderful memorial day.,12,109
2023-05-29,John Legere@JohnLegere,"We have a deal! Glad to see Biden and McCarthy getting the deal done. 
https://cnn.com/2023/05/29/politics/debt-limit-bill-monday-biden-mccarthy/index.html…",4,42
2023-05-29,John Legere@JohnLegere,"Maybe AI isn’t ready for EVERY situation just yet and still needs to be checked over for errors, especially in law.",1,17
2023-05-30,John Legere@JohnLegere,"These tragedies never get easier, but they do hit a little differently when they happen on a holiday. Wishing the victims a speedy recovery, and I hope the authorities quickly find those responsible. 
https://cnn.com/2023/05/29/us/hollywood-florida-shooting-monday/index.html…",3,24
2023-05-30,John Legere@JohnLegere,A long weekend plus the end of the month means a hectic week ahead for most of us. How are you going to make sure you get everything done this week? May need a few pointers. #TuesdayMotivation,1,15
2023-05-30,John Legere@JohnLegere,Some CEOs continue to worry about the effect AI can have on humanity. Do you think AI could lead to a risk of extinction?,7,23
2023-05-31,John Legere@JohnLegere,It’s the end of May! What were your big moments this past month and what are you excited about in June?,1,23
2023-05-31,John Legere@JohnLegere,"Now THAT is a run! You got this, Russell Cook! 
https://cnn.com/2023/05/11/sport/russell-cook-africa-run-marathons-spt-intl/index.html…",2,33
2023-05-31,John Legere@JohnLegere,A developing trend in business: merchandise that lasts longer and people can continue to repair. Consumers are wanting fewer items they can just through away. What do you think of this trend?,7,70
2023-06-01,John Legere@JohnLegere,"It’s the start of June, which also means it’s the start of hurricane season for all of my friends down south. Make sure you all are getting ready and staying safe.",6,41
2023-06-01,John Legere@JohnLegere,"Normally, retailers are trying to capitalize on yet another holiday for Pride Month. However, this year, it’s the opposite. What do you think of this new trend against Pride Month merchandise? 
https://cnn.com/2023/05/31/media/pride-month-reliable-sources/index.html…",3,29
2023-06-01,John Legere@JohnLegere,We’ve had a lot of negative news lately and stress about the debt ceiling. What are you doing to rest and relax this weekend?,5,24
2023-06-02,John Legere@JohnLegere,"Apparently, even the shareholders agree that Netflix execs need to take care of their employees and writers before they can get another pay raise.",14,89
2023-06-02,John Legere@JohnLegere,"As someone who has worked with phones, I know that there are a lot of apps for our phones and it’s only gotten worse since I left T-Mobile. But do we really need an app for everything in our lives? What do you think?",6,36
2023-06-02,John Legere@JohnLegere,"In addition to the charges he was already facing in New York, Trump is now the first U.S. President to face FEDERAL charges this morning. Next week, he will be in court to face the indictment, including one charge for violating the Espionage Act. 
https://cnn.com/2023/06/08/politics/trump-indictment-truth-social-classified-documents/index.html…",6,88
2023-06-09,John Legere@JohnLegere,"Many workers are still very hesitant to return to the office, while companies like Google want them back in. What do you think? Do you prefer to work in the office or work from home?",11,62
2023-06-09,John Legere@JohnLegere,I love #LBTwithJohn because I sometimes learn about news I hadn’t seen. Incredibly glad to see Tupac finally immortalized on the Hollywood Walk of Fame.,9,66
2023-06-10,John Legere@JohnLegere,"In case you missed it, Thursday was a great day for the stock market. We might officially be in a bull market! 
https://cnn.com/2023/06/08/investing/bull-market-story/index.html…",7,57
2023-06-10,John Legere@JohnLegere,He’s 14 and already has a credit in a major film! Can’t wait to see what the future has instore for Preston Mutanga.,9,68
2023-06-10,John Legere@JohnLegere,I’m interested in seeing what HYBE IM continues to achieve. It’s great seeing more companies exploring how to combine technology and creativity.,1,12
2023-06-11,John Legere@JohnLegere,"I may not be the biggest theater fan, but even I can feel the excitement in the city today as it prepares for the Tony Awards tonight. It’s bound to be an interesting one with it being an unscripted show this year.",4,45
2023-06-11,John Legere@JohnLegere,Yesterday was a scary morning commute for many of you in Philadelphia when a bridge on 1-95 collapsed following a truck fire. Are you all okay over there?,8,36
2023-06-11,John Legere@JohnLegere,"You #MondayMotivation for this week: LISTEN! I can’t tell you how many times people make the wrong decision for their business because they refuse to listen to the people around them. So, today, listen.",5,28
2023-06-12,John Legere@JohnLegere,Good news for a lot of you who were a little wary of the Apple Vision Pro price tag! Apple is already planning for future versions of their headset that are more cost-effective. Would you buy a cheaper vision pro?,4,32
2023-06-12,John Legere@JohnLegere,Trump is reportedly heading to Miami today for a historic arraignment. Are any of you in Miami? What’s it like down there today?,7,40
2023-06-13,John Legere@JohnLegere,"This a nice sight to see! Inflations continued to go down in May, a great sign for our economy and consumers across the country.",10,54
2023-06-13,John Legere@JohnLegere,"Accenture is the latest company to make a huge investment in AI, investing $3 billion over three years into its data and AI practices.",5,27
2023-06-13,John Legere@JohnLegere,What a beautiful Wednesday! What have you been most excited about this week so far?,3,48
2023-06-14,John Legere@JohnLegere,No! Not the Instant Pot!,4,26
2023-06-14,John Legere@JohnLegere,"Google is in some more trouble this week, this time in Europe. The EU accused Google of antitrust violations regarding ad tech. What do you think? Do they have a case? 
https://cnn.com/2023/06/14/tech/google-eu-antitrust-ad-tech/index.html…",3,26
2023-06-14,John Legere@JohnLegere,"Did you see the good news yesterday? No interest rate hikes this month from the Fed, but we still might not be out of the woods yet. How are you feeling today?",2,29
2023-06-15,John Legere@JohnLegere,"Every now and then, it’s good to take a break. I’m logging off for a bit to rest and relax. See you later!",5,123
2023-06-15,John Legere@JohnLegere,Truly insightful analysis of the emerging AI “voices” by @JeffSonnenfeld  .. read on and comment!,4,18
2023-06-23,John Legere@JohnLegere,Wishing you all a wonderful and safe 4th!!,9,85
2023-06-29,John Legere@JohnLegere,And it's live! Exploring Meta's new Threads app. Who else is online?,1,34
2023-07-04,John Legere@JohnLegere,"It’s a long road back to running after injury.. so, I got up early, put on my best  clothes, and went to running trail in @centralparknyc !!… (ok I brought my coffee and walked but it’s a start )",9,206
2023-07-06,John Legere@JohnLegere,"You didn’t think I was completely gone from Twitter now that Threads is here, did you? How are you all doing, Twitter?",4,49
2023-07-10,John Legere@JohnLegere,"If there’s one thing we’ve learned this summer, it’s that workers don’t feel heard. Look at Hollywood! Not only are writers on strike, but now actors, too! I’m on the side of listening to workers.",13,138
2023-07-13,John Legere@JohnLegere,"Who else is loving that #FridayFeeling? And By Friday Feeling, I mean having two cups of coffee before noon. Here’s to the weekend!",4,59
2023-07-13,John Legere@JohnLegere,"Now that I’m back, I’m starting to plan some exciting things for the 2nd half of the year. I wonder what it could be.  What do you have planned? Let me know!",8,119
2023-07-14,John Legere@JohnLegere,"Anyone else keeping a close eye on crypto?  Looking forward to see how things go! 
https://cnn.com/2023/07/14/business/crypto-sec-ripple-xrp/index.html…",2,25
2023-07-14,John Legere@JohnLegere,"I believe the key to success is Good energy, and no negativity….(Turn it up and get some )",6,39
2023-07-15,John Legere@JohnLegere,"Call me curious today. Those of you that are still holding on tight to Twitter after all of the excitement this week, what keeps you here? What keeps you loyal to Twitter?",28,173
2023-07-15,John Legere@JohnLegere,It’s hard to believe cell phones are old enough to have a whole exhibit.,3,39
2023-07-15,John Legere@JohnLegere,What’s Wall Street looking at this week to continue market momentum?,6,61
2023-07-16,John Legere@JohnLegere,Did anyone else watch the match between Novak Djokovic and Carlos Alcaraz yesterday? What a match! Congrats to Carlos Alcaraz on winning his first Wimbledon title!,4,82
2023-07-16,John Legere@JohnLegere,"Writers are not happy with AI companies using their work without their permission. Now, they’re going to court. This could be the start of a lot of regulation around how AI learns. What do you think?",8,68
2023-07-17,John Legere@JohnLegere,"It’s Day 1 of #JohnClearMyList!! Congrats to our first winners Robin in Deland, FL and Dennise in San Antonio, TX!! I’m clearing your lists!",58,705
2023-07-18,John Legere@JohnLegere,"It’s Day 2 of #JohnClearMyList!! Congrats to Courtney in Portsmouth, VA and Careen in Sumter, SC!! I’m clearing your lists!",65,677
2023-08-01,John Legere@JohnLegere,Paul Reubens brought joy to so many people and was truly an icon in pop culture. His light and humor will be missed. RIP Paul Reubens.,11,315
2023-08-01,John Legere@JohnLegere,"We’re off to a great start for #JohnClearMyList! Just remember: lists need to be $1000 or less, follow me, and be sure to use #JohnClearMyList! Plus, be sure to let me know where you’re from!",308,1.1K
2023-08-01,John Legere@JohnLegere,"Halfway through our first week and we have more winners! Congrats to Salinda, a PE Teacher from West Carroll, IL and Alexis, an 8th Grade Math Teacher from Philadelphia, PA!! I’m clearing your lists!",69,787
2023-08-01,John Legere@JohnLegere,"Someone is pretending to be me, taking advantage of our teachers. I want to make one thing clear: I will not contact you unless you have won and I would NEVER ask you to fill out a registration form.",74,270
2023-08-02,John Legere@JohnLegere,"We’re almost at the end of our first week of #JohnClearMyList! Congrats to Andrea, a 5th Grade Teacher from Kansas City, KS and Jose, a High School Spanish Teacher from Victorville, CA!! I’m clearing your lists!",62,667
2023-08-03,John Legere@JohnLegere,"It’s about time they got back to the table! Hoping both parties come to a good deal that gets artists paid and back to work. 
https://cnn.com/2023/08/02/business/writers-strike-negotiations-resume/index.html…",5,69
2023-08-03,John Legere@JohnLegere,"So…it’s Bed, Bath, and Beyond…but it’s not Bed, Bath, and Beyond because it’s Overstock. Does this confuse all of you as consumers? 
https://cnn.com/2023/08/01/business/bed-bath-beyond-relaunch/index.html…",5,92
2023-08-03,John Legere@JohnLegere,"It’s the end of our first week of #JohnClearMyList and it’s been a great one! To round it out, congrats to Kasey, a 4th Grade ELA Teacher from Albany, NY and Drew, a 4th Grade Teacher from Buffalo, NY!! I’m clearing your lists!",45,562
2023-08-03,John Legere@JohnLegere,"It was a BIG summer for movies this year, but can it be sustained?  What do you think?",2,35
2023-08-04,John Legere@JohnLegere,"So many lists, so little time! Can you believe we’re over halfway through #JohnClearMyList?! Congrats to Alondra, a Special Education Teacher from Keizer, OR, and Sarah, a 4th Grade Teacher from Urbandale, IA!! I’m clearing your lists!",44,343
2023-08-16,John Legere@JohnLegere,"This deal could be huge for retail in the South as Winn Dixie slowly fades away from the popular Aldi brand. Those of you in the South, how do you feel about this transition? 
https://cnn.com/2023/08/16/investing/aldi-buys-winn-dixie/index.html…",3,24
2023-08-17,John Legere@JohnLegere,"Happy Friday!! Let’s clear the lists for some amazing teachers!! Congrats to Amanda, a 3rd Grade Teacher from Ripon,WI, and Beth, a High School Science Teacher from Holbrook, AZ near Navajo Nation!! I’m clearing your lists!",30,383
2023-08-17,John Legere@JohnLegere,"Brace yourselves, CA! Praying everyone stays safe from this coming storm.",9,75
2023-08-18,John Legere@JohnLegere,"After some controversy surrounding Target earlier in the second quarter, Walmart was bounding past the other competitors. Interested to see how this continues throughout the year as we get closer to the holidays. 
https://cnn.com/2023/08/17/investing/walmart-q2-earnings/index.html…",1,38
2023-08-18,John Legere@JohnLegere,"Great start to the weekend! Let’s clear the lists for some amazing teachers!! Congrats to Lynn, a Special Education Teacher from RoundLake Heights, IL, and Ashley, an Emotional Impairment Teacher from Pellston, MI!! I’m clearing your lists! #JohnClearMyList",37,324
2023-08-18,John Legere@JohnLegere,It’s getting a lot hard to block the people you don’t want to hear from on this app. How do you feel about this new development?,6,70
2023-08-19,John Legere@JohnLegere,"Can you believe we’re going into week 4 of #JohnClearMyList? Let’s clear the lists for some amazing teachers!! Congrats to John, a 6-12 Theater& Choir Teacher from Seaford, DE, and Sara, a High School History Teacher from Milledgeville, GA!! I’m clearing your lists!",50,382
2023-08-19,John Legere@JohnLegere,I like this idea! Definitely helpful if you forget your wallet. Would you use a digital ID?,7,61
2023-08-20,John Legere@JohnLegere,Sad to see this one. RIP Jimmy Buffett,11,149
2023-08-20,John Legere@JohnLegere,What a great way to kick off the month and the coming fall season!,1,13
2023-09-02,John Legere@JohnLegere,"DeSantis, strikes, and now Spectrum. Looks like Disney has problems on multiple fronts.",6,29
2023-09-02,John Legere@JohnLegere,"With all of these lists the past month, I haven’t really checked in on you all lately. How are you all doing here on X?",4,158
2023-09-03,John Legere@JohnLegere,How much would you pay not to have ads on your social media?,2,30
2023-09-03,John Legere@JohnLegere,"Wishing you all a restful, fun Labor Day today! What are you up to today?",4,135
2023-09-03,John Legere@JohnLegere,"This is why I’m always happy to do #JohnClearMyList every year! This year, I bought over 650 books, 200 packs of pencils & pens, 140 games, and 150 packs of snacks. Plus, some tech, classroom decor, and LOTS of stickers. Help our teachers! 
https://cnn.com/2023/09/02/business/teachers-back-to-school-spending/index.html…",38,348
2023-09-04,John Legere@JohnLegere,"Wishing you all a restful, fun Labor Day today! What are you up to today?",6,193
2023-09-04,John Legere@JohnLegere,Keep an eye on the gas pumps over the next few weeks. Looking like oil production is going to be cut once again.,15,53
2023-09-05,John Legere@JohnLegere,This strike in Hollywood is only going to get worse for the big production companies. Warner/Discovery alone is seeing a big hit despite the Barbie summer. Where’s the deal?,1,27
2023-09-05,John Legere@JohnLegere,"Not the best start for the day at the stock market, but we’re only halfway through the week. I'm hoping to see more stocks going up by the end of the week.",1,14
2023-09-06,John Legere@JohnLegere,"Happy Birthday, Google!",4,45
2023-09-06,John Legere@JohnLegere,"More and more people are joining the gig economy, but there’s no real protection for them. Curious to see if the risk is worth it or if someone is going to come along to fill the gap.",2,12
2023-09-07,John Legere@JohnLegere,It’s almost the end of the week! What are your biggest business takeaways so far for September?,2,32
2023-09-08,John Legere@JohnLegere,First the cut back on oil production and now this strike! Not looking good for holiday gas prices. ​,10,28
2023-09-08,John Legere@JohnLegere,Wishing The Boss a speedy recovery!,1,38
2023-09-08,John Legere@JohnLegere,The Fed has announced the results of their latest discussion today and it looks like we’re having a reprieve this month when it comes to the interest rates. No big hikes right now as we head into Q4. Hoping it stays that way.,5,32
2023-09-20,John Legere@JohnLegere,I guess people like to know what’s in their food and they are definitely making noise about it.,11,70
2023-09-21,John Legere@JohnLegere,"Come on Fedwatchers and Equity markets! Really? Every time… excitement, predictable Fed action and comments, market decline…and gradual “it wasn’t so bad” to follow…. Why every time :)",6,66
2023-09-21,John Legere@JohnLegere,"This is not something I thought I’d see today. Robert Murdoch, the infamous chairman of Fox News, will soon be retiring. How will this shape the future of Fox News? 
https://cnbc.com/2023/09/21/rupert-murdoch-steps-down-as-chairman-of-fox-and-news-corp.html…",4,20
2023-09-21,John Legere@JohnLegere,"Hope to hear some good news in the next few days so Hollywood can get back to work! 
https://cnn.com/2023/09/20/media/hollywood-studios-writers-resume-negotiations/index.html…",1,19
2023-09-21,John Legere@JohnLegere,"We’re getting a report about Justice Thomas every few weeks now. What are the next steps? When is something going to be done about this? 
https://cnn.com/videos/politics/2023/09/22/propublica-justice-clarence-thomas-secret-events-koch-network-justin-elliot-cnntm-vpx.cnn…",13,69
2023-09-22,John Legere@JohnLegere,TikTok might be teaming up with Google’s search engine to improve its capabilities in the future. Is it just me or does it feel a lot less likely that TikTok will ever be fully banned?,6,20
2023-09-22,John Legere@JohnLegere,"This strike looks like it’s going to get a lot bigger before it gets better. 
https://cnn.com/2023/09/22/business/auto-workers-strike-expands/index.html…",3,27
2023-09-23,John Legere@JohnLegere,It’s the first day of fall! What is your favorite part of the season? I personally can’t wait for it to cool off.,8,96
2023-09-23,John Legere@JohnLegere,"I’m Just curious….am I the only person that loves to run  in the rain?  (…and yes, right through puddles )",5,113
2023-09-24,John Legere@JohnLegere,I mean…is anyone really calling it X or are you still calling it Twitter?,17,214
2023-09-24,John Legere@JohnLegere,"Have you gotten the iPhone 15 yet? Or are you waiting for the next one?
https://cnn.com/2023/09/22/tech/apple-iphone-15-release/index.html…",3,20
2023-09-25,John Legere@JohnLegere,Anyone else excited to see Usher at next year’s halftime show? Going to be a great show!,,38
