,Date,name,Open,High,Low,Close,AdjClose,Volume,adjClose_diff,content,rt,like
14,2022-03-11,@JohnLegere,124.43,126.379997,124.400002,124.57,123.5364,4207200.0,1.0214540000000056,"Baseball is coming back!
https://espn.com/mlb/story/_/id/33399466/mlb-mlbpa-reach-labor-agreement-everything-need-know-lockout-ends…",2.0,20
15,2022-03-11,@JohnLegere,124.43,126.379997,124.400002,124.57,123.5364,4207200.0,1.0214540000000056,I love this idea - let's give employees more of a work/life balance!,4.0,47
16,2022-03-11,@LisaSu,108.129997,108.190002,104.080002,104.290001,104.290001,87584400.0,-2.1699979999999925,no content,0,0
17,2022-03-11,@bchesky,154.130005,155.0,145.0,145.139999,145.139999,4577300.0,-6.660004000000015,no content,0,0
18,2022-03-11,@elonmusk,280.066681,281.266663,264.589996,265.116669,265.116669,67037100.0,-14.31664999999998,no content,0,0
19,2022-03-11,@levie,26.139999,26.15,25.219999,25.26,25.26,1600200.0,-0.7399999999999984,no content,0,0
20,2022-03-11,@reedhastings,361.190002,363.359985,340.0,340.320007,340.320007,4819900.0,-16.449982000000034,no content,0,0
21,2022-03-11,@richardbranson,7.68,7.735,7.265,7.28,7.28,8636100.0,-0.29,no content,0,0
22,2022-03-12,@JohnLegere,124.43,126.379997,124.400002,124.57,123.5364,4207200.0,1.0214540000000056,Another resource to help Ukraine!,9.0,28
23,2022-03-12,@JohnLegere,124.43,126.379997,124.400002,124.57,123.5364,4207200.0,1.0214540000000056,"One of the first times an NFT lab is really looking like a ""real company""...
https://theverge.com/2022/3/11/22973394/bored-ape-yacht-club-cryptopunks-meebits-nft…",4.0,23
24,2022-03-12,@JohnLegere,124.43,126.379997,124.400002,124.57,123.5364,4207200.0,1.0214540000000056,Hi HELIOS!,2.0,20
25,2022-03-13,@elonmusk,280.066681,281.266663,264.589996,265.116669,265.116669,67037100.0,-14.31664999999998,What are your thoughts about probable inflation rate over next few years?,12K,150K
26,2022-03-14,@BillGates,280.339996,285.399994,275.820007,276.440002,271.525879,30660700.0,-3.56546000000003,no content,0,0
27,2022-03-14,@Carl_C_Icahn,53.990002,53.990002,53.290001,53.689999,36.087936,678100.0,-0.0067220000000034,no content,0,0
28,2022-03-14,@JohnLegere,124.370003,126.440002,123.970001,124.07,123.040543,5149500.0,-0.4958570000000009,no content,0,0
29,2022-03-14,@LisaSu,102.989998,105.239998,101.040001,102.25,102.25,89731700.0,-2.040001000000004,no content,0,0
30,2022-03-14,@bchesky,143.410004,144.669998,136.039993,138.5,138.5,6330200.0,-6.639998999999989,no content,0,0
31,2022-03-14,@elonmusk,260.203339,266.899994,252.013336,255.456665,255.456665,71152200.0,-9.660004000000017,There is a beauty to the biological substrate,4.5K,85K
32,2022-03-14,@elonmusk,260.203339,266.899994,252.013336,255.456665,255.456665,71152200.0,-9.660004000000017,By the pricking of my thumbs …,4.6K,103K
33,2022-03-14,@elonmusk,260.203339,266.899994,252.013336,255.456665,255.456665,71152200.0,-9.660004000000017,"I hereby challenge
Владимир Путин 
to single combat

Stakes are Україна",69K,368K
34,2022-03-14,@levie,25.280001,25.65,25.035,25.219999,25.219999,1450700.0,-0.0400010000000001,no content,0,0
35,2022-03-14,@reedhastings,338.720001,341.320007,329.820007,331.01001,331.01001,5907800.0,-9.309996999999951,no content,0,0
36,2022-03-14,@richardbranson,7.17,7.3,6.71,6.79,6.79,13663000.0,-0.4900000000000002,no content,0,0
37,2022-03-15,@BillGates,280.350006,287.820007,278.730011,287.149994,282.045471,34245100.0,10.519592000000046,no content,0,0
38,2022-03-15,@Carl_C_Icahn,53.75,54.09,53.299999,53.830002,36.182045,923700.0,0.0941090000000031,no content,0,0
39,2022-03-15,@JohnLegere,124.889999,127.599998,124.889999,126.279999,125.232208,3879200.0,2.1916650000000004,no content,0,0
40,2022-03-15,@LisaSu,102.660004,109.690002,101.790001,109.330002,109.330002,112425500.0,7.080001999999993,no content,0,0
41,2022-03-15,@bchesky,140.0,144.729996,138.320007,143.949997,143.949997,5488700.0,5.449996999999996,no content,0,0
42,2022-03-15,@elonmusk,258.42334,268.523346,252.190002,267.296661,267.296661,66841200.0,11.839995999999983,Congratulations SpaceX team for all that you have accomplished!,8.1K,114K
43,2022-03-15,@elonmusk,258.42334,268.523346,252.190002,267.296661,267.296661,66841200.0,11.839995999999983,"Telegram post by Ramzan Kadyrov, head of Chechen Republic!",24K,211K
44,2022-03-15,@levie,25.360001,25.68,25.030001,25.610001,25.610001,1431100.0,0.390001999999999,no content,0,0
45,2022-03-15,@reedhastings,335.100006,345.359985,332.359985,343.75,343.75,5460600.0,12.739989999999976,no content,0,0
46,2022-03-15,@richardbranson,6.81,7.37,6.7,7.36,7.36,15127000.0,0.5700000000000003,no content,0,0
47,2022-03-16,@BillGates,289.109985,294.570007,283.200012,294.390015,289.156799,37826300.0,7.111327999999958,no content,0,0
48,2022-03-16,@Carl_C_Icahn,54.099998,54.189999,53.400002,53.970001,36.276142,1538500.0,0.0940969999999978,no content,0,0
49,2022-03-16,@JohnLegere,126.019997,128.139999,125.470001,127.760002,126.699936,5453800.0,1.467727999999994,no content,0,0
50,2022-03-16,@LisaSu,111.599998,115.419998,109.889999,115.370003,115.370003,113689800.0,6.040001000000004,no content,0,0
51,2022-03-16,@bchesky,148.145004,156.979996,146.309998,155.75,155.75,7105400.0,11.800003000000004,no content,0,0
52,2022-03-16,@elonmusk,269.666656,280.666656,267.420013,280.07666,280.07666,84028800.0,12.779999000000032,no content,0,0
53,2022-03-16,@levie,25.700001,26.209999,25.08,26.120001,26.120001,1933400.0,0.509999999999998,no content,0,0
54,2022-03-16,@reedhastings,348.200012,359.98999,343.059998,357.529999,357.529999,6982500.0,13.779998999999975,no content,0,0
55,2022-03-16,@richardbranson,7.49,8.0,7.47,7.99,7.99,16488300.0,0.6299999999999999,no content,0,0
56,2022-03-17,@BillGates,293.290009,295.609985,289.369995,295.220001,289.972076,30816600.0,0.8152770000000373,no content,0,0
57,2022-03-17,@Carl_C_Icahn,51.950001,52.639999,51.68,52.419998,36.590256,874600.0,0.3141139999999964,no content,0,0
58,2022-03-17,@JohnLegere,128.570007,129.570007,127.709999,128.949997,127.880051,5042000.0,1.1801150000000007,"Okay, I want one!!",13.0,100
59,2022-03-17,@LisaSu,112.139999,114.269997,109.709999,111.690002,111.690002,103201700.0,-3.68000099999999,no content,0,0
60,2022-03-17,@bchesky,153.789993,157.600006,151.050003,157.550003,157.550003,5031700.0,1.8000030000000038,no content,0,0
61,2022-03-17,@elonmusk,276.996674,291.666656,275.23999,290.533325,290.533325,66582900.0,10.456664999999989,Working on Master Plan Part 3,16K,254K
62,2022-03-17,@elonmusk,276.996674,291.666656,275.23999,290.533325,290.533325,66582900.0,10.456664999999989,Working hard to make useful products & services for your fellow humans is deeply morally good,24K,277K
63,2022-03-17,@levie,26.34,27.405001,26.209999,27.280001,27.280001,2726700.0,1.16,no content,0,0
64,2022-03-17,@reedhastings,359.700012,373.309998,354.880005,371.399994,371.399994,5818300.0,13.869995000000015,no content,0,0
65,2022-03-17,@richardbranson,7.91,8.99,7.89,8.99,8.99,20029900.0,1.0,no content,0,0
66,2022-03-18,@BillGates,295.369995,301.0,292.730011,300.429993,295.089417,43390600.0,5.11734100000001,no content,0,0
67,2022-03-18,@Carl_C_Icahn,52.169998,52.240002,51.299999,51.509998,35.955051,760700.0,-0.6352049999999991,no content,0,0
68,2022-03-18,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,These made me LOL!,2.0,16
69,2022-03-18,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,I've already stopped playing...,3.0,30
70,2022-03-18,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,But will you have to be 21+ to enter?,2.0,20
71,2022-03-18,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,"Hey, high school class of 2022 (and now including international students) - are your senior portraits as good as this one? Today I challenge you to post your senior picture and apply to #LegereLegends at http://legerelegends.com!",8.0,55
72,2022-03-18,@LisaSu,111.279999,114.93,110.550003,113.459999,113.459999,105834800.0,1.7699969999999894,no content,0,0
73,2022-03-18,@bchesky,156.070007,167.179993,155.699997,167.0,167.0,8467500.0,9.449996999999996,no content,0,0
74,2022-03-18,@elonmusk,291.496674,302.616669,289.130005,301.796661,301.796661,100414200.0,11.26333599999998,no content,0,0
75,2022-03-18,@levie,27.280001,28.18,27.23,28.02,28.02,6263200.0,0.739999000000001,no content,0,0
76,2022-03-18,@reedhastings,372.0,381.799988,368.470001,380.600006,380.600006,8324800.0,9.200012000000015,no content,0,0
77,2022-03-18,@richardbranson,8.81,9.545,8.76,9.43,9.43,23798700.0,0.4399999999999995,no content,0,0
78,2022-03-19,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,I forgot all about Reading Rainbow!,3.0,27
79,2022-03-19,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,In case you've gotten locked out of Facebook...,13.0,32
80,2022-03-19,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,"Well, if you swear!",1.0,25
81,2022-03-19,@elonmusk,291.496674,302.616669,289.130005,301.796661,301.796661,100414200.0,11.26333599999998,"The limbic instinct for vengeance is incredibly strong, which is why turn the other cheek is such a powerful idea",14K,146K
82,2022-03-19,@levie,27.280001,28.18,27.23,28.02,28.02,6263200.0,0.739999000000001,This needs to be turned into a buddy comedy ASAP.,18,416
83,2022-03-20,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,I want to go to space!!!!,5.0,56
84,2022-03-20,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,Sign me up!,3.0,32
85,2022-03-20,@JohnLegere,128.880005,129.399994,126.690002,127.18,126.124748,8572000.0,-1.7553029999999978,I've already loved the first couple of episodes!,1.0,20
86,2022-03-21,@BillGates,298.890015,300.140015,294.899994,299.160004,293.84201,28351200.0,-1.2474070000000097,no content,0,0
87,2022-03-21,@Carl_C_Icahn,51.369999,51.830002,51.189999,51.790001,36.150501,530300.0,0.195450000000001,no content,0,0
88,2022-03-21,@JohnLegere,126.919998,126.919998,124.199997,125.970001,124.924782,5920100.0,-1.1999660000000034,"I love this - makes me nervous, but I love it!",3.0,21
89,2022-03-21,@JohnLegere,126.919998,126.919998,124.199997,125.970001,124.924782,5920100.0,-1.1999660000000034,"I'm sorry, WHAT?!",3.0,31
90,2022-03-21,@LisaSu,113.730003,117.57,112.540001,115.919998,115.919998,101905900.0,2.4599990000000105,no content,0,0
91,2022-03-21,@bchesky,164.570007,165.949997,159.0,161.800003,161.800003,4584400.0,-5.199996999999996,no content,0,0
92,2022-03-21,@elonmusk,304.993347,314.283325,302.363342,307.053345,307.053345,81981600.0,5.256684000000007,Deployment of 53 Starlink satellites confirmed,4.4K,73K
93,2022-03-21,@levie,28.040001,28.99,28.040001,28.48,28.48,3312500.0,0.4600000000000008,The cool thing about naming a company Box is all the interesting news articles you get in your feed.,2,131
94,2022-03-21,@reedhastings,378.019989,381.820007,368.940002,374.589996,374.589996,4866500.0,-6.010010000000023,no content,0,0
95,2022-03-21,@richardbranson,9.27,9.6,9.0,9.35,9.35,11265300.0,-0.08,no content,0,0
96,2022-03-22,@BillGates,299.799988,305.0,298.769989,304.059998,298.654938,27599700.0,4.812927999999999,no content,0,0
97,2022-03-22,@Carl_C_Icahn,51.799999,51.990002,51.02,51.290001,35.801491,446000.0,-0.3490099999999998,no content,0,0
98,2022-03-22,@JohnLegere,126.580002,127.129997,125.43,125.690002,124.647102,4594300.0,-0.2776799999999895,no content,0,0
99,2022-03-22,@LisaSu,115.43,117.949997,113.809998,114.779999,114.779999,101672600.0,-1.139999000000003,no content,0,0
100,2022-03-22,@bchesky,163.610001,168.175003,162.0,166.440002,166.440002,4099900.0,4.639998999999989,no content,0,0
101,2022-03-22,@elonmusk,310.0,332.619995,307.25,331.32666,331.32666,105868500.0,24.273315000000025,Excited to hand over the first production cars made by Giga Berlin-Brandenburg tomorrow!,11K,196K
102,2022-03-22,@levie,28.41,28.860001,27.809999,28.07,28.07,2012400.0,-0.4100000000000001,no content,0,0
103,2022-03-22,@reedhastings,371.140015,386.660004,366.76001,382.920013,382.920013,4242800.0,8.330016999999998,no content,0,0
104,2022-03-22,@richardbranson,9.33,9.785,9.25,9.65,9.65,10640300.0,0.3000000000000007,no content,0,0
105,2022-03-23,@BillGates,300.51001,303.230011,297.720001,299.48999,294.166168,25715400.0,-4.488769999999988,no content,0,0
106,2022-03-23,@Carl_C_Icahn,51.34,51.5,50.75,51.279999,35.794506,515500.0,-0.0069850000000002,no content,0,0
107,2022-03-23,@JohnLegere,125.93,126.82,124.739998,124.830002,123.794243,4866900.0,-0.8528590000000094,no content,0,0
108,2022-03-23,@LisaSu,114.290001,117.550003,112.209999,113.919998,113.919998,90579200.0,-0.8600009999999969,no content,0,0
109,2022-03-23,@bchesky,163.639999,166.889999,162.880005,164.160004,164.160004,2814300.0,-2.279998000000006,no content,0,0
110,2022-03-23,@elonmusk,326.646667,346.899994,325.466675,333.036682,333.036682,120676200.0,1.7100219999999808,no content,0,0
111,2022-03-23,@levie,27.85,27.885,27.17,27.370001,27.370001,1414200.0,-0.6999990000000018,no content,0,0
112,2022-03-23,@reedhastings,379.769989,382.459991,374.48999,374.48999,374.48999,3729000.0,-8.430023000000006,no content,0,0
113,2022-03-23,@richardbranson,9.54,9.87,9.32,9.57,9.57,9911300.0,-0.08,no content,0,0
114,2022-03-24,@BillGates,299.140015,304.200012,298.320007,304.100006,298.694214,24484500.0,4.528045999999961,no content,0,0
115,2022-03-24,@Carl_C_Icahn,51.5,51.5,51.029999,51.119999,35.682823,320800.0,-0.1116829999999993,no content,0,0
116,2022-03-24,@JohnLegere,125.629997,126.120003,123.839996,125.690002,124.647102,5288600.0,0.8528590000000094,no content,0,0
117,2022-03-24,@LisaSu,114.959999,120.550003,113.709999,120.529999,120.529999,121961300.0,6.610000999999997,no content,0,0
118,2022-03-24,@bchesky,164.809998,171.0,162.667999,170.830002,170.830002,4223500.0,6.669998000000021,no content,0,0
119,2022-03-24,@elonmusk,336.57666,341.496674,329.600006,337.973328,337.973328,68920800.0,4.936645999999996, Danke Deutschland!! ,14K,257K
120,2022-03-24,@elonmusk,336.57666,341.496674,329.600006,337.973328,337.973328,68920800.0,4.936645999999996,Twitter algorithm should be open source,11K,64K
121,2022-03-24,@levie,27.5,28.09,27.247999,28.09,28.09,1290600.0,0.7199990000000014,Amazing quote:,9,196
122,2022-03-24,@reedhastings,379.76001,379.76001,368.899994,375.709991,375.709991,3888500.0,1.2200010000000248,no content,0,0
123,2022-03-24,@richardbranson,9.6,9.8,9.29,9.73,9.73,8210300.0,0.1600000000000001,no content,0,0
124,2022-03-25,@BillGates,305.230011,305.5,299.290009,303.679993,298.281677,22566500.0,-0.4125369999999861,no content,0,0
125,2022-03-25,@Carl_C_Icahn,51.209999,51.740002,50.91,51.369999,35.857327,380700.0,0.1745039999999988,no content,0,0
126,2022-03-25,@JohnLegere,125.739998,126.230003,123.139999,124.290001,123.258728,5135400.0,-1.3883739999999989,no content,0,0
127,2022-03-25,@LisaSu,119.919998,121.400002,117.25,119.669998,119.669998,95852400.0,-0.8600009999999969,no content,0,0
128,2022-03-25,@bchesky,169.940002,170.610001,164.134003,167.220001,167.220001,2952300.0,-3.610001000000011,no content,0,0
129,2022-03-25,@elonmusk,336.0,340.600006,332.440002,336.880005,336.880005,62031600.0,-1.093322999999998,no content,0,0
130,2022-03-25,@levie,28.25,28.339001,28.0,28.309999,28.309999,1000800.0,0.2199990000000014,"Some say innovation is dead, but how can that be if Twitter just rolled out the ability to search through DMs.",59,580
131,2022-03-25,@reedhastings,377.070007,377.640015,366.429993,373.850006,373.850006,3574500.0,-1.859984999999995,no content,0,0
132,2022-03-25,@richardbranson,9.73,9.74,9.28,9.43,9.43,7030500.0,-0.3000000000000007,no content,0,0
133,2022-03-28,@BillGates,304.329987,310.799988,304.329987,310.700012,305.176941,29578200.0,6.895263999999997,no content,0,0
134,2022-03-28,@Carl_C_Icahn,51.580002,51.75,51.18,51.549999,35.982971,592400.0,0.1256440000000012,no content,0,0
135,2022-03-28,@JohnLegere,124.489998,126.580002,124.269997,126.489998,125.44046,5420300.0,2.1817319999999967,Would you join?,22.0,243
136,2022-03-28,@JohnLegere,124.489998,126.580002,124.269997,126.489998,125.44046,5420300.0,2.1817319999999967,The moment we have all been waiting for - chronological Instagram!,3.0,35
137,2022-03-28,@LisaSu,117.699997,120.410004,116.709999,120.239998,120.239998,92966100.0,0.5699999999999932,no content,0,0
138,2022-03-28,@bchesky,167.220001,168.718994,162.429993,167.649994,167.649994,3829800.0,0.4299929999999961,no content,0,0
139,2022-03-28,@elonmusk,355.033325,365.959991,351.200012,363.946655,363.946655,102506100.0,27.06665000000004,no content,0,0
140,2022-03-28,@levie,28.190001,28.790001,28.164,28.790001,28.790001,1154000.0,0.4800019999999989,no content,0,0
141,2022-03-28,@reedhastings,375.230011,380.279999,366.730011,378.51001,378.51001,4323400.0,4.660004000000015,no content,0,0
142,2022-03-28,@richardbranson,9.46,9.915,9.259,9.76,9.76,9594800.0,0.33,no content,0,0
143,2022-03-29,@BillGates,313.910004,315.820007,309.049988,315.410004,309.803192,30393400.0,4.626251000000025,no content,0,0
144,2022-03-29,@Carl_C_Icahn,51.75,52.5,51.380001,52.34,36.534412,909000.0,0.5514410000000041,no content,0,0
145,2022-03-29,@JohnLegere,126.220001,128.580002,125.980003,128.429993,127.364357,7016700.0,1.9238969999999969,Now is the time to buy a vacation home over a starter home!!!,3.0,31
146,2022-03-29,@JohnLegere,126.220001,128.580002,125.980003,128.429993,127.364357,7016700.0,1.9238969999999969,"May 1st is going to be here before we know it! Don't forget to apply for #LegereLegends for your chance to win a $100,000 scholarship for college. Apply at http://LegereLegends.com",6.0,24
147,2022-03-29,@JohnLegere,126.220001,128.580002,125.980003,128.429993,127.364357,7016700.0,1.9238969999999969,Well...who saw this coming?,5.0,54
148,2022-03-29,@JohnLegere,126.220001,128.580002,125.980003,128.429993,127.364357,7016700.0,1.9238969999999969,Makes me want to graduate from NYU this year!,2.0,41
149,2022-03-29,@LisaSu,122.279999,123.709999,119.589996,123.230003,123.230003,94143000.0,2.9900049999999965,no content,0,0
150,2022-03-29,@bchesky,172.110001,178.880005,171.809998,175.520004,175.520004,5452800.0,7.870010000000008,no content,0,0
151,2022-03-29,@elonmusk,369.329987,371.589996,357.703339,366.523346,366.523346,73614900.0,2.5766909999999825,no content,0,0
152,2022-03-29,@levie,28.860001,29.665001,28.757999,29.52,29.52,1574300.0,0.7299989999999994,"The challenge with taxing unrealized gains is you can force selling or borrowing against assets at inopportune times, which can easily lead to systemic risk, volatility, or lack of long-term investing in the markets over time. Only bad scenarios. There must be another way.",96,1.1K
153,2022-03-29,@reedhastings,384.390015,396.5,380.329987,391.820007,391.820007,5880700.0,13.309996999999951,no content,0,0
154,2022-03-29,@richardbranson,9.9,11.25,9.9,11.01,11.01,30799600.0,1.25,no content,0,0
155,2022-03-30,@BillGates,313.76001,315.950012,311.579987,313.859985,308.28067,28163600.0,-1.5225220000000377,no content,0,0
156,2022-03-30,@Carl_C_Icahn,52.130001,52.5,51.860001,52.259998,36.478573,342400.0,-0.0558390000000059,no content,0,0
157,2022-03-30,@JohnLegere,128.990005,128.990005,127.870003,128.610001,127.54287,4077000.0,0.1785129999999952,You all know how much I love Steve Aoki - now we all need to join Aokiverse!,6.0,31
158,2022-03-30,@JohnLegere,128.990005,128.990005,127.870003,128.610001,127.54287,4077000.0,0.1785129999999952,"I am usually one for the slow cooker, but this two-ingredient citrus syrup looks delicious! Start saving your citrus peels now.",3.0,31
159,2022-03-30,@JohnLegere,128.990005,128.990005,127.870003,128.610001,127.54287,4077000.0,0.1785129999999952,"I loved seeing the support that Lady Gaga extended to Liza Minnelli at the Oscars, what a beautiful moment!",35.0,245
160,2022-03-30,@LisaSu,123.040001,125.669998,118.589996,119.220001,119.220001,99476900.0,-4.010002,no content,0,0
161,2022-03-30,@bchesky,173.130997,176.820007,172.020004,173.630005,173.630005,3707400.0,-1.8899989999999889,no content,0,0
162,2022-03-30,@elonmusk,363.723328,371.316681,361.333344,364.66333,364.66333,59865000.0,-1.86001600000003,no content,0,0
163,2022-03-30,@levie,29.43,29.5,28.975,29.15,29.15,1435400.0,-0.370000000000001,"Remember: customers rarely care about how novel your technology is, only what problems it solves for them. Never lose sight of that as a startup.",613,3.8K
164,2022-03-30,@levie,29.43,29.5,28.975,29.15,29.15,1435400.0,-0.370000000000001,It is so frustrating that a few hundred people in DC are squandering our economic future.,52,323
165,2022-03-30,@reedhastings,389.549988,392.700012,378.630005,381.470001,381.470001,4023300.0,-10.35000599999995,no content,0,0
166,2022-03-30,@richardbranson,10.8,11.14,10.46,10.69,10.69,13839900.0,-0.3200000000000003,no content,0,0
167,2022-03-31,@BillGates,313.899994,315.140015,307.890015,308.309998,302.829346,33422100.0,-5.451324,no content,0,0
168,2022-03-31,@Carl_C_Icahn,52.419998,52.419998,51.790001,51.93,36.248222,447600.0,-0.2303509999999988,no content,0,0
169,2022-03-31,@JohnLegere,128.880005,129.399994,127.540001,128.350006,127.285042,4434200.0,-0.2578279999999893,Let the countdown begin!,7.0,41
170,2022-03-31,@JohnLegere,128.880005,129.399994,127.540001,128.350006,127.285042,4434200.0,-0.2578279999999893,"Facebook… this is not a good look for you 
https://theverge.com/2022/3/30/23003168/facebook-tiktok-targeted-victory-news-column-campaign-gop…",11.0,55
171,2022-03-31,@JohnLegere,128.880005,129.399994,127.540001,128.350006,127.285042,4434200.0,-0.2578279999999893,So who finished Bridgerton Season 2 yet? Spoiler warning if you haven't!,6.0,39
172,2022-03-31,@LisaSu,116.309998,116.379997,109.019997,109.339996,109.339996,147004800.0,-9.880004999999995,no content,0,0
173,2022-03-31,@bchesky,173.539993,176.149994,171.164001,171.759995,171.759995,3232200.0,-1.870010000000008,no content,0,0
174,2022-03-31,@elonmusk,364.856659,367.713318,358.880005,359.200012,359.200012,48992700.0,-5.463317999999958,no content,0,0
175,2022-03-31,@levie,29.01,29.49,28.99,29.059999,29.059999,1987400.0,-0.0900009999999973,Honestly congrats to the web3 crowd for utterly confusing politicians ,142,499
176,2022-03-31,@levie,29.01,29.49,28.99,29.059999,29.059999,1987400.0,-0.0900009999999973,"I have to admit, when we started Box we didn’t imagine one of the use cases would be Cardi B using it to come with receipts.",30,650
177,2022-03-31,@reedhastings,383.589996,384.0,373.609985,374.589996,374.589996,4134700.0,-6.88000500000004,no content,0,0
178,2022-03-31,@richardbranson,10.56,10.65,9.87,9.88,9.88,13557000.0,-0.8099999999999987,no content,0,0
179,2022-04-01,@BillGates,309.369995,310.130005,305.540009,309.420013,303.919647,27110500.0,1.0903010000000108,no content,0,0
180,2022-04-01,@Carl_C_Icahn,52.299999,53.0,52.009998,53.0,36.995102,352600.0,0.7468800000000044,no content,0,0
181,2022-04-01,@JohnLegere,128.970001,130.910004,127.900002,130.759995,129.675034,4205000.0,2.3899920000000066,What would you change your work notification sound to say???,3.0,18
182,2022-04-01,@JohnLegere,128.970001,130.910004,127.900002,130.759995,129.675034,4205000.0,2.3899920000000066,Who isn’t a fan of emojis!!!,1.0,17
183,2022-04-01,@JohnLegere,128.970001,130.910004,127.900002,130.759995,129.675034,4205000.0,2.3899920000000066,"Sad to hear that Bruce Willis is retiring from acting, but he is and always will be a LEGEND",5.0,152
184,2022-04-01,@LisaSu,110.480003,111.419998,106.099998,108.190002,108.190002,111867100.0,-1.1499939999999924,no content,0,0
185,2022-04-01,@bchesky,173.059998,177.940002,172.229996,173.070007,173.070007,3644900.0,1.3100120000000004,no content,0,0
186,2022-04-01,@elonmusk,360.383331,364.916656,355.546661,361.529999,361.529999,54263100.0,2.32998699999996,no content,0,0
187,2022-04-01,@levie,29.0,29.209999,28.459999,28.809999,28.809999,1518400.0,-0.25,no content,0,0
188,2022-04-01,@reedhastings,376.799988,380.869995,368.5,373.470001,373.470001,4644200.0,-1.1199949999999603,no content,0,0
189,2022-04-01,@richardbranson,9.98,10.4,9.741,9.99,9.99,9931400.0,0.1099999999999994,no content,0,0
190,2022-04-02,@levie,29.0,29.209999,28.459999,28.809999,28.809999,1518400.0,-0.25,"Just remember: at scale, consumers will generally choose the simpler software to successfully perform the task at hand. If your technical complexity isn’t sufficiently abstracted from the user, best of luck.",128,1K
191,2022-04-04,@BillGates,310.089996,315.109985,309.709991,314.970001,309.371002,24289600.0,5.451354999999978,no content,0,0
192,2022-04-04,@Carl_C_Icahn,53.0,53.099998,52.560001,52.810001,36.862484,275100.0,-0.1326180000000008,no content,0,0
193,2022-04-04,@JohnLegere,130.539993,133.210007,130.479996,132.589996,131.489838,6882800.0,1.814803999999981,no content,0,0
194,2022-04-04,@LisaSu,109.970001,110.940002,107.029999,110.529999,110.529999,90123900.0,2.3399969999999968,no content,0,0
195,2022-04-04,@bchesky,175.020004,177.020004,172.585007,177.020004,177.020004,3495700.0,3.949996999999996,no content,0,0
196,2022-04-04,@elonmusk,363.126678,383.303345,357.51001,381.816681,381.816681,82035900.0,20.28668200000004,no content,0,0
197,2022-04-04,@levie,28.809999,29.48,28.67,29.26,29.26,1349400.0,0.4500010000000003,"Finally, the kind of internet drama we deserve https://cnn.com/2022/04/04/investing/elon-musk-twitter-stares-stake…",28,326
198,2022-04-04,@levie,28.809999,29.48,28.67,29.26,29.26,1349400.0,0.4500010000000003,Elon Musk right now,264,5K
