dates,ID,content,rt,like
2022년 5월 1일,Elon Musk@elonmusk,"Since I’ve been asked a lot:

Buy stock in several companies that make products & services that *you* believe in.

Only sell if you think their products & services are trending worse. Don’t panic when the market does.

This will serve you well in the long-term.",11만,103만
2022년 4월 29일,Elon Musk@elonmusk,"The far left hates everyone, themselves included!",12만,110만
2022년 4월 29일,Elon Musk@elonmusk,.@CocaCola Oh hi lol,4.5만,58만
2022년 4월 28일,Elon Musk@elonmusk,"Listen, I can’t do miracles ok",22만,242만
2022년 4월 18일,Elon Musk@elonmusk,Happy Easter!,3.7만,55만
2022년 4월 18일,Elon Musk@elonmusk,Smooth landing video,1.6만,22만
2022년 4월 17일,Elon Musk@elonmusk, Love Me Tender ,2.6만,36만
2022년 4월 15일,Elon Musk@elonmusk,,2.1만,22만
2022년 4월 15일,Elon Musk@elonmusk,iu,9.2만,111만
2022년 4월 15일,Elon Musk@elonmusk,"Taking Twitter private at $54.20 should be up to shareholders, not the board",3.3만,19만
2022년 4월 14일,Elon Musk@elonmusk,"I made an offer 
https://sec.gov/Archives/edgar/data/0001418091/000110465922045641/tm2212748d1_sc13da.htm…",12만,85만
2022년 4월 10일,Elon Musk@elonmusk,69.420% of statistics are false,6.6만,67만
2022년 4월 10일,Elon Musk@elonmusk,Truth is the first casualty.,2.4만,19만
2022년 4월 9일,Elon Musk@elonmusk,"Most of these “top” accounts tweet rarely and post very little content. 

Is Twitter dying?",2.1만,19만
2022년 4월 9일,Elon Musk@elonmusk,Interesting,6.3천,6.2만
2022년 4월 8일,Elon Musk@elonmusk,"Great work by Tesla Texas Team!!

Built & delivered first Giga Texas production cars & threw a killer opening party  ",1만,18만
2022년 4월 8일,Elon Musk@elonmusk,Show starts in ~20 mins,4.3천,5.7만
2022년 3월 25일,Elon Musk@elonmusk, NASA ,5.9천,8만
2022년 3월 25일,Elon Musk@elonmusk,Twitter algorithm should be open source,1.1만,6.4만
2022년 3월 22일,Elon Musk@elonmusk, Danke Deutschland!! ,1.4만,25만
2022년 3월 22일,Elon Musk@elonmusk,Excited to hand over the first production cars made by Giga Berlin-Brandenburg tomorrow!,1.1만,19만
2022년 3월 19일,Elon Musk@elonmusk,Deployment of 53 Starlink satellites confirmed,4.4천,7.3만
2022년 3월 19일,Elon Musk@elonmusk,"The limbic instinct for vengeance is incredibly strong, which is why turn the other cheek is such a powerful idea",1.4만,14만
2022년 3월 17일,Elon Musk@elonmusk,Working hard to make useful products & services for your fellow humans is deeply morally good,2.4만,27만
2022년 3월 17일,Elon Musk@elonmusk,Working on Master Plan Part 3,1.6만,25만
2022년 3월 16일,Elon Musk@elonmusk,"Telegram post by Ramzan Kadyrov, head of Chechen Republic!",2.4만,21만
2022년 3월 15일,Elon Musk@elonmusk,Congratulations SpaceX team for all that you have accomplished!,8.1천,11만
2022년 3월 14일,Elon Musk@elonmusk,"I hereby challenge
Владимир Путин 
to single combat

Stakes are Україна",6.9만,36만
2022년 3월 14일,Elon Musk@elonmusk,By the pricking of my thumbs …,4.6천,10만
2022년 3월 14일,Elon Musk@elonmusk,There is a beauty to the biological substrate,4.5천,8.5만
2022년 3월 14일,Elon Musk@elonmusk,What are your thoughts about probable inflation rate over next few years?,1.2만,15만
